aceB,asnA,atpD,atpG,b1191,b1583,b1963,cchB,cspA,cspG,dnaG,dnaJ,dnaK,eutG,fixC,flgD,folK,ftsJ,gltA,hupB,ibpB,icdA,lacA,lacY,lacZ,lpdA,mopB,nmpC,nuoM,pspA,pspB,sucA,sucD,tnaA,yaeM,yceP,ycgX,yecO,yedE,yfaD,yfiA,ygbD,ygcE,yhdM,yheI,yjbO
'\'(-3.024445--2.217746]\'','\'(2.529795-3.379146]\'','\'(-4.274755--3.332061]\'','\'(-2.349227--1.706343]\'','\'(1.56765-2.047773]\'','\'(0.472306-1.179217]\'','\'(3.571798-4.554576]\'','\'(2.339683-3.155078]\'','\'(0.542154-1.419568]\'','\'(1.835879-2.472591]\'','\'(1.904406-2.757784]\'','\'(0.276343-1.181131]\'','\'(3.038061-4.017868]\'','\'(0.674818-1.225959]\'','\'(0.163204-0.971903]\'','\'(-1.36518--0.768196]\'','\'(1.656446-2.433817]\'','\'(3.494748-4.363298]\'','\'(-0.986039--0.411053]\'','\'(-1.838229--0.829552]\'','\'(0.85118-1.826402]\'','\'(-3.218597--2.414409]\'','\'(3.629673-4.716944]\'','\'(3.280503-4.360837]\'','\'(4.264648-5.421076]\'','\'(-1.56818--0.972712]\'','\'(2.845501-3.731321]\'','\'(-0.724653--0.100001]\'','\'(-1.671563--0.943569]\'','\'(0.332523-0.952764]\'','\'(1.376039-2.135191]\'','\'(-1.760575--0.986455]\'','\'(-1.423223--0.707564]\'','\'(-1.577713--1.02784]\'','\'(4.92782-6.103133]\'','\'(-0.047294-0.649071]\'','\'(2.473761-3.481495]\'','\'(2.047919-2.66326]\'','\'(-1.410416--0.882688]\'','\'(0.315283-0.936604]\'','\'(-1.193735--0.248948]\'','\'(1.652197-2.483382]\'','\'(2.688223-3.78354]\'','\'(0.134073-0.972425]\'','\'(2.370454-3.254266]\'',2.229494
'\'(0.202352-1.009051]\'','\'(-0.018259-0.831092]\'','\'(-0.503978-0.438716]\'','\'(-1.063459--0.420576]\'','\'(0.127283-0.607406]\'','\'(-inf--0.941515]\'','\'(-0.359315-0.623463]\'','\'(0.708893-1.524288]\'','\'(-1.212672--0.335259]\'','\'(1.199167-1.835879]\'','\'(-0.655727-0.197651]\'','\'(0.276343-1.181131]\'','\'(-0.881169-0.098638]\'','\'(-0.427466-0.123676]\'','\'(0.971903-1.780603]\'','\'(-0.768196--0.171212]\'','\'(0.101706-0.879076]\'','\'(0.020548-0.889098]\'','\'(-0.986039--0.411053]\'','\'(-3.855584--2.846907]\'','\'(-1.099265--0.124042]\'','\'(-0.001848-0.80234]\'','\'(0.367859-1.45513]\'','\'(0.039502-1.119835]\'','\'(0.795365-1.951793]\'','\'(-2.163649--1.56818]\'','\'(-0.697776-0.188043]\'','\'(-1.349305--0.724653]\'','\'(-1.671563--0.943569]\'','\'(1.573005-2.193247]\'','\'(1.376039-2.135191]\'','\'(-0.212334-0.561787]\'','\'(-0.707564-0.008095]\'','\'(-1.02784--0.477967]\'','\'(1.401883-2.577195]\'','\'(-1.440024--0.743659]\'','\'(-1.557176--0.549442]\'','\'(1.432578-2.047919]\'','\'(-1.938145--1.410416]\'','\'(-0.927358--0.306037]\'','\'(-2.138521--1.193735]\'','\'(2.483382-3.314566]\'','\'(-0.597726-0.49759]\'','\'(0.134073-0.972425]\'','\'(-0.280981-0.602831]\'',1.583181
'\'(-3.831144--3.024445]\'','\'(2.529795-3.379146]\'','\'(-3.332061--2.389366]\'','\'(-0.420576-0.222308]\'','\'(1.087528-1.56765]\'','\'(1.179217-1.886127]\'','\'(1.606241-2.58902]\'','\'(1.524288-2.339683]\'','\'(0.542154-1.419568]\'','\'(3.109302-3.746014]\'','\'(1.051029-1.904406]\'','\'(-0.628445-0.276343]\'','\'(0.098638-1.078446]\'','\'(0.123676-0.674818]\'','\'(3.398001-4.2067]\'','\'(-1.36518--0.768196]\'','\'(1.656446-2.433817]\'','\'(0.889098-1.757648]\'','\'(-0.411053-0.163932]\'','\'(-0.829552-0.179126]\'','\'(0.85118-1.826402]\'','\'(-4.022784--3.218597]\'','\'(1.45513-2.542402]\'','\'(0.039502-1.119835]\'','\'(1.951793-3.108221]\'','\'(-2.163649--1.56818]\'','\'(0.188043-1.073863]\'','\'(-1.973956--1.349305]\'','\'(-3.855544--3.12755]\'','\'(1.573005-2.193247]\'','\'(3.653495-4.412647]\'','\'(-0.986455--0.212334]\'','\'(-0.707564-0.008095]\'','\'(-2.677459--2.127586]\'','\'(4.92782-6.103133]\'','\'(-0.743659--0.047294]\'','\'(0.458292-1.466026]\'','\'(3.278601-3.893942]\'','\'(-2.465874--1.938145]\'','\'(0.315283-0.936604]\'','\'(-1.193735--0.248948]\'','\'(3.314566-4.145751]\'','\'(2.688223-3.78354]\'','\'(-1.542632--0.70428]\'','\'(1.486643-2.370454]\'',0.355484
'\'(-2.217746--1.411047]\'','\'(0.831092-1.680443]\'','\'(-2.389366--1.446672]\'','\'(-1.706343--1.063459]\'','\'(0.607406-1.087528]\'','\'(2.593038-3.299948]\'','\'(1.606241-2.58902]\'','\'(1.524288-2.339683]\'','\'(0.542154-1.419568]\'','\'(3.109302-3.746014]\'','\'(0.197651-1.051029]\'','\'(0.276343-1.181131]\'','\'(-0.881169-0.098638]\'','\'(0.674818-1.225959]\'','\'(1.780603-2.589302]\'','\'(-1.36518--0.768196]\'','\'(0.879076-1.656446]\'','\'(-0.848001-0.020548]\'','\'(-2.136009--1.561024]\'','\'(-1.838229--0.829552]\'','\'(0.85118-1.826402]\'','\'(-3.218597--2.414409]\'','\'(1.45513-2.542402]\'','\'(1.119835-2.200169]\'','\'(1.951793-3.108221]\'','\'(-2.163649--1.56818]\'','\'(-1.583595--0.697776]\'','\'(-2.598608--1.973956]\'','\'(-1.671563--0.943569]\'','\'(2.813488-3.43373]\'','\'(2.135191-2.894343]\'','\'(-0.986455--0.212334]\'','\'(-1.423223--0.707564]\'','\'(-2.127586--1.577713]\'','\'(6.103133-7.278445]\'','\'(-0.743659--0.047294]\'','\'(0.458292-1.466026]\'','\'(2.047919-2.66326]\'','\'(-2.465874--1.938145]\'','\'(-0.306037-0.315283]\'','\'(-1.193735--0.248948]\'','\'(0.821012-1.652197]\'','\'(1.592907-2.688223]\'','\'(0.134073-0.972425]\'','\'(0.602831-1.486643]\'',3.267876
'\'(-3.024445--2.217746]\'','\'(2.529795-3.379146]\'','\'(-2.389366--1.446672]\'','\'(-2.349227--1.706343]\'','\'(2.047773-2.527895]\'','\'(0.472306-1.179217]\'','\'(1.606241-2.58902]\'','\'(2.339683-3.155078]\'','\'(-2.090085--1.212672]\'','\'(1.199167-1.835879]\'','\'(0.197651-1.051029]\'','\'(2.990707-3.895495]\'','\'(1.078446-2.058253]\'','\'(1.777101-2.328243]\'','\'(0.971903-1.780603]\'','\'(-2.559148--1.962164]\'','\'(1.656446-2.433817]\'','\'(2.626198-3.494748]\'','\'(-2.136009--1.561024]\'','\'(-2.846907--1.838229]\'','\'(0.85118-1.826402]\'','\'(-3.218597--2.414409]\'','\'(2.542402-3.629673]\'','\'(2.200169-3.280503]\'','\'(1.951793-3.108221]\'','\'(-1.56818--0.972712]\'','\'(1.073863-1.959682]\'','\'(-1.349305--0.724653]\'','\'(-1.671563--0.943569]\'','\'(0.952764-1.573005]\'','\'(0.616887-1.376039]\'','\'(-3.308816--2.534696]\'','\'(-3.570199--2.85454]\'','\'(-2.677459--2.127586]\'','\'(1.401883-2.577195]\'','\'(1.345436-2.0418]\'','\'(0.458292-1.466026]\'','\'(1.432578-2.047919]\'','\'(-0.882688--0.354959]\'','\'(0.936604-1.557924]\'','\'(-3.083308--2.138521]\'','\'(3.314566-4.145751]\'','\'(2.688223-3.78354]\'','\'(0.972425-1.810777]\'','\'(1.486643-2.370454]\'',3.200044
'\'(-0.604347-0.202352]\'','\'(-0.018259-0.831092]\'','\'(-0.503978-0.438716]\'','\'(-2.349227--1.706343]\'','\'(-0.352839-0.127283]\'','\'(2.593038-3.299948]\'','\'(-2.324871--1.342093]\'','\'(1.524288-2.339683]\'','\'(-1.212672--0.335259]\'','\'(1.835879-2.472591]\'','\'(-1.509104--0.655727]\'','\'(1.181131-2.085919]\'','\'(-2.840784--1.860976]\'','\'(0.674818-1.225959]\'','\'(-0.645495-0.163204]\'','\'(-1.36518--0.768196]\'','\'(-1.453035--0.675664]\'','\'(-1.716551--0.848001]\'','\'(-3.28598--2.710995]\'','\'(-2.846907--1.838229]\'','\'(-0.124042-0.85118]\'','\'(-0.806035--0.001848]\'','\'(-0.719412-0.367859]\'','\'(-2.121166--1.040832]\'','\'(0.795365-1.951793]\'','\'(-2.163649--1.56818]\'','\'(-2.469415--1.583595]\'','\'(-2.598608--1.973956]\'','\'(-2.399557--1.671563]\'','\'(1.573005-2.193247]\'','\'(1.376039-2.135191]\'','\'(-0.986455--0.212334]\'','\'(-1.423223--0.707564]\'','\'(0.071906-0.621778]\'','\'(4.92782-6.103133]\'','\'(1.345436-2.0418]\'','\'(-1.557176--0.549442]\'','\'(1.432578-2.047919]\'','\'(-2.465874--1.938145]\'','\'(0.936604-1.557924]\'','\'(-2.138521--1.193735]\'','\'(0.821012-1.652197]\'','\'(-0.597726-0.49759]\'','\'(-0.70428-0.134073]\'','\'(-2.048604--1.164792]\'',-1.336812
'\'(-0.604347-0.202352]\'','\'(0.831092-1.680443]\'','\'(-1.446672--0.503978]\'','\'(-1.063459--0.420576]\'','\'(0.607406-1.087528]\'','\'(1.886127-2.593038]\'','\'(-0.359315-0.623463]\'','\'(3.155078-3.970473]\'','\'(0.542154-1.419568]\'','\'(1.199167-1.835879]\'','\'(-0.655727-0.197651]\'','\'(0.276343-1.181131]\'','\'(0.098638-1.078446]\'','\'(0.674818-1.225959]\'','\'(1.780603-2.589302]\'','\'(-0.768196--0.171212]\'','\'(0.879076-1.656446]\'','\'(0.020548-0.889098]\'','\'(-0.986039--0.411053]\'','\'(-0.829552-0.179126]\'','\'(1.826402-2.801625]\'','\'(-1.610222--0.806035]\'','\'(1.45513-2.542402]\'','\'(0.039502-1.119835]\'','\'(0.795365-1.951793]\'','\'(-1.56818--0.972712]\'','\'(-0.697776-0.188043]\'','\'(-1.349305--0.724653]\'','\'(-1.671563--0.943569]\'','\'(1.573005-2.193247]\'','\'(-0.142266-0.616887]\'','\'(-0.212334-0.561787]\'','\'(-0.707564-0.008095]\'','\'(-1.02784--0.477967]\'','\'(0.22657-1.401883]\'','\'(-0.743659--0.047294]\'','\'(-0.549442-0.458292]\'','\'(0.817237-1.432578]\'','\'(-1.938145--1.410416]\'','\'(0.315283-0.936604]\'','\'(-0.248948-0.695839]\'','\'(2.483382-3.314566]\'','\'(1.592907-2.688223]\'','\'(0.134073-0.972425]\'','\'(0.602831-1.486643]\'',1.879672
'\'(-2.217746--1.411047]\'','\'(1.680443-2.529795]\'','\'(-2.389366--1.446672]\'','\'(-1.063459--0.420576]\'','\'(1.087528-1.56765]\'','\'(1.886127-2.593038]\'','\'(3.571798-4.554576]\'','\'(3.155078-3.970473]\'','\'(-1.212672--0.335259]\'','\'(1.835879-2.472591]\'','\'(0.197651-1.051029]\'','\'(0.276343-1.181131]\'','\'(2.058253-3.038061]\'','\'(0.674818-1.225959]\'','\'(2.589302-3.398001]\'','\'(-1.962164--1.36518]\'','\'(1.656446-2.433817]\'','\'(2.626198-3.494748]\'','\'(-3.28598--2.710995]\'','\'(-1.838229--0.829552]\'','\'(0.85118-1.826402]\'','\'(-1.610222--0.806035]\'','\'(-2.893954--1.806683]\'','\'(-inf--3.2015]\'','\'(-2.673918--1.51749]\'','\'(-1.56818--0.972712]\'','\'(1.959682-2.845501]\'','\'(-0.724653--0.100001]\'','\'(-3.855544--3.12755]\'','\'(0.952764-1.573005]\'','\'(0.616887-1.376039]\'','\'(-1.760575--0.986455]\'','\'(-1.423223--0.707564]\'','\'(-2.127586--1.577713]\'','\'(3.752508-4.92782]\'','\'(-0.743659--0.047294]\'','\'(0.458292-1.466026]\'','\'(2.047919-2.66326]\'','\'(-1.410416--0.882688]\'','\'(-0.306037-0.315283]\'','\'(-2.138521--1.193735]\'','\'(1.652197-2.483382]\'','\'(1.592907-2.688223]\'','\'(0.972425-1.810777]\'','\'(1.486643-2.370454]\'',-0.049116
'\'(-3.024445--2.217746]\'','\'(0.831092-1.680443]\'','\'(-4.274755--3.332061]\'','\'(-2.349227--1.706343]\'','\'(1.56765-2.047773]\'','\'(1.886127-2.593038]\'','\'(1.606241-2.58902]\'','\'(3.155078-3.970473]\'','\'(-1.212672--0.335259]\'','\'(3.109302-3.746014]\'','\'(1.051029-1.904406]\'','\'(2.990707-3.895495]\'','\'(2.058253-3.038061]\'','\'(1.777101-2.328243]\'','\'(2.589302-3.398001]\'','\'(-3.156132--2.559148]\'','\'(0.879076-1.656446]\'','\'(1.757648-2.626198]\'','\'(-2.710995--2.136009]\'','\'(-2.846907--1.838229]\'','\'(1.826402-2.801625]\'','\'(-2.414409--1.610222]\'','\'(2.542402-3.629673]\'','\'(2.200169-3.280503]\'','\'(1.951793-3.108221]\'','\'(-2.759117--2.163649]\'','\'(1.073863-1.959682]\'','\'(-3.22326--2.598608]\'','\'(-0.215575-0.512419]\'','\'(1.573005-2.193247]\'','\'(2.135191-2.894343]\'','\'(-3.308816--2.534696]\'','\'(-2.85454--2.138881]\'','\'(-2.127586--1.577713]\'','\'(4.92782-6.103133]\'','\'(1.345436-2.0418]\'','\'(1.466026-2.473761]\'','\'(2.66326-3.278601]\'','\'(-2.465874--1.938145]\'','\'(1.557924-2.179244]\'','\'(-2.138521--1.193735]\'','\'(4.145751-4.976936]\'','\'(1.592907-2.688223]\'','\'(2.64913-3.487482]\'','\'(1.486643-2.370454]\'',0.793383
'\'(-0.604347-0.202352]\'','\'(1.680443-2.529795]\'','\'(-2.389366--1.446672]\'','\'(-1.063459--0.420576]\'','\'(0.127283-0.607406]\'','\'(1.886127-2.593038]\'','\'(1.606241-2.58902]\'','\'(0.708893-1.524288]\'','\'(-1.212672--0.335259]\'','\'(1.835879-2.472591]\'','\'(1.904406-2.757784]\'','\'(-0.628445-0.276343]\'','\'(1.078446-2.058253]\'','\'(0.674818-1.225959]\'','\'(0.163204-0.971903]\'','\'(-0.171212-0.425772]\'','\'(2.433817-3.211187]\'','\'(0.889098-1.757648]\'','\'(-1.561024--0.986039]\'','\'(-3.855584--2.846907]\'','\'(-0.124042-0.85118]\'','\'(-1.610222--0.806035]\'','\'(0.367859-1.45513]\'','\'(0.039502-1.119835]\'','\'(0.795365-1.951793]\'','\'(-0.972712--0.377243]\'','\'(1.073863-1.959682]\'','\'(-0.724653--0.100001]\'','\'(-2.399557--1.671563]\'','\'(0.332523-0.952764]\'','\'(0.616887-1.376039]\'','\'(0.561787-1.335907]\'','\'(0.008095-0.723754]\'','\'(-1.02784--0.477967]\'','\'(3.752508-4.92782]\'','\'(-0.047294-0.649071]\'','\'(2.473761-3.481495]\'','\'(2.047919-2.66326]\'','\'(-1.410416--0.882688]\'','\'(0.315283-0.936604]\'','\'(-3.083308--2.138521]\'','\'(2.483382-3.314566]\'','\'(0.49759-1.592907]\'','\'(-1.542632--0.70428]\'','\'(1.486643-2.370454]\'',4.083419
'\'(-2.217746--1.411047]\'','\'(1.680443-2.529795]\'','\'(-3.332061--2.389366]\'','\'(-0.420576-0.222308]\'','\'(0.607406-1.087528]\'','\'(1.886127-2.593038]\'','\'(3.571798-4.554576]\'','\'(0.708893-1.524288]\'','\'(-0.335259-0.542154]\'','\'(1.199167-1.835879]\'','\'(1.904406-2.757784]\'','\'(-0.628445-0.276343]\'','\'(2.058253-3.038061]\'','\'(0.674818-1.225959]\'','\'(0.163204-0.971903]\'','\'(-1.36518--0.768196]\'','\'(1.656446-2.433817]\'','\'(1.757648-2.626198]\'','\'(-0.411053-0.163932]\'','\'(-2.846907--1.838229]\'','\'(-0.124042-0.85118]\'','\'(-2.414409--1.610222]\'','\'(0.367859-1.45513]\'','\'(-1.040832-0.039502]\'','\'(-0.361062-0.795365]\'','\'(-0.972712--0.377243]\'','\'(1.959682-2.845501]\'','\'(-0.724653--0.100001]\'','\'(-2.399557--1.671563]\'','\'(0.332523-0.952764]\'','\'(2.135191-2.894343]\'','\'(-0.212334-0.561787]\'','\'(0.008095-0.723754]\'','\'(-1.577713--1.02784]\'','\'(1.401883-2.577195]\'','\'(0.649071-1.345436]\'','\'(1.466026-2.473761]\'','\'(0.817237-1.432578]\'','\'(-1.938145--1.410416]\'','\'(0.315283-0.936604]\'','\'(-2.138521--1.193735]\'','\'(2.483382-3.314566]\'','\'(1.592907-2.688223]\'','\'(-0.70428-0.134073]\'','\'(1.486643-2.370454]\'',1.629397
'\'(-0.604347-0.202352]\'','\'(0.831092-1.680443]\'','\'(-1.446672--0.503978]\'','\'(-2.349227--1.706343]\'','\'(1.087528-1.56765]\'','\'(1.179217-1.886127]\'','\'(1.606241-2.58902]\'','\'(0.708893-1.524288]\'','\'(-0.335259-0.542154]\'','\'(3.109302-3.746014]\'','\'(1.051029-1.904406]\'','\'(2.085919-2.990707]\'','\'(1.078446-2.058253]\'','\'(1.777101-2.328243]\'','\'(0.971903-1.780603]\'','\'(-2.559148--1.962164]\'','\'(0.101706-0.879076]\'','\'(1.757648-2.626198]\'','\'(-2.710995--2.136009]\'','\'(-3.855584--2.846907]\'','\'(2.801625-3.776847]\'','\'(-0.806035--0.001848]\'','\'(0.367859-1.45513]\'','\'(0.039502-1.119835]\'','\'(-0.361062-0.795365]\'','\'(-2.163649--1.56818]\'','\'(1.073863-1.959682]\'','\'(-0.724653--0.100001]\'','\'(-3.12755--2.399557]\'','\'(1.573005-2.193247]\'','\'(2.135191-2.894343]\'','\'(-3.308816--2.534696]\'','\'(-2.138881--1.423223]\'','\'(-2.127586--1.577713]\'','\'(2.577195-3.752508]\'','\'(0.649071-1.345436]\'','\'(0.458292-1.466026]\'','\'(2.66326-3.278601]\'','\'(-2.465874--1.938145]\'','\'(1.557924-2.179244]\'','\'(-2.138521--1.193735]\'','\'(1.652197-2.483382]\'','\'(0.49759-1.592907]\'','\'(0.134073-0.972425]\'','\'(0.602831-1.486643]\'',-0.000972
'\'(0.202352-1.009051]\'','\'(-0.867611--0.018259]\'','\'(0.438716-1.38141]\'','\'(-2.349227--1.706343]\'','\'(-0.352839-0.127283]\'','\'(2.593038-3.299948]\'','\'(-0.359315-0.623463]\'','\'(1.524288-2.339683]\'','\'(-0.335259-0.542154]\'','\'(1.835879-2.472591]\'','\'(-1.509104--0.655727]\'','\'(2.085919-2.990707]\'','\'(-2.840784--1.860976]\'','\'(0.674818-1.225959]\'','\'(-0.645495-0.163204]\'','\'(-1.962164--1.36518]\'','\'(-0.675664-0.101706]\'','\'(-2.585101--1.716551]\'','\'(-2.136009--1.561024]\'','\'(-1.838229--0.829552]\'','\'(-0.124042-0.85118]\'','\'(-0.001848-0.80234]\'','\'(-2.893954--1.806683]\'','\'(-3.2015--2.121166]\'','\'(-1.51749--0.361062]\'','\'(-1.56818--0.972712]\'','\'(-3.355234--2.469415]\'','\'(-0.724653--0.100001]\'','\'(-4.583538--3.855544]\'','\'(0.952764-1.573005]\'','\'(0.616887-1.376039]\'','\'(-2.534696--1.760575]\'','\'(-1.423223--0.707564]\'','\'(-1.577713--1.02784]\'','\'(3.752508-4.92782]\'','\'(1.345436-2.0418]\'','\'(-1.557176--0.549442]\'','\'(0.201896-0.817237]\'','\'(-1.410416--0.882688]\'','\'(0.936604-1.557924]\'','\'(-1.193735--0.248948]\'','\'(-0.841357--0.010172]\'','\'(-1.693043--0.597726]\'','\'(0.972425-1.810777]\'','\'(-2.048604--1.164792]\'',2.391487
'\'(-1.411047--0.604347]\'','\'(1.680443-2.529795]\'','\'(-2.389366--1.446672]\'','\'(-2.99211--2.349227]\'','\'(1.56765-2.047773]\'','\'(1.179217-1.886127]\'','\'(1.606241-2.58902]\'','\'(3.155078-3.970473]\'','\'(0.542154-1.419568]\'','\'(1.835879-2.472591]\'','\'(0.197651-1.051029]\'','\'(2.085919-2.990707]\'','\'(1.078446-2.058253]\'','\'(1.225959-1.777101]\'','\'(0.971903-1.780603]\'','\'(-3.753116--3.156132]\'','\'(1.656446-2.433817]\'','\'(0.020548-0.889098]\'','\'(-2.710995--2.136009]\'','\'(-1.838229--0.829552]\'','\'(2.801625-3.776847]\'','\'(-1.610222--0.806035]\'','\'(-0.719412-0.367859]\'','\'(-1.040832-0.039502]\'','\'(-0.361062-0.795365]\'','\'(-2.163649--1.56818]\'','\'(0.188043-1.073863]\'','\'(-1.973956--1.349305]\'','\'(-3.12755--2.399557]\'','\'(1.573005-2.193247]\'','\'(2.135191-2.894343]\'','\'(-3.308816--2.534696]\'','\'(-4.285858--3.570199]\'','\'(-2.127586--1.577713]\'','\'(3.752508-4.92782]\'','\'(1.345436-2.0418]\'','\'(0.458292-1.466026]\'','\'(1.432578-2.047919]\'','\'(-1.938145--1.410416]\'','\'(0.936604-1.557924]\'','\'(-1.193735--0.248948]\'','\'(3.314566-4.145751]\'','\'(1.592907-2.688223]\'','\'(2.64913-3.487482]\'','\'(0.602831-1.486643]\'',-0.767522
'\'(0.202352-1.009051]\'','\'(-0.867611--0.018259]\'','\'(-0.503978-0.438716]\'','\'(-3.634994--2.99211]\'','\'(0.607406-1.087528]\'','\'(0.472306-1.179217]\'','\'(-1.342093--0.359315]\'','\'(1.524288-2.339683]\'','\'(-1.212672--0.335259]\'','\'(2.472591-3.109302]\'','\'(-1.509104--0.655727]\'','\'(2.990707-3.895495]\'','\'(-1.860976--0.881169]\'','\'(1.225959-1.777101]\'','\'(-0.645495-0.163204]\'','\'(-2.559148--1.962164]\'','\'(-0.675664-0.101706]\'','\'(-1.716551--0.848001]\'','\'(-2.710995--2.136009]\'','\'(-4.864262--3.855584]\'','\'(0.85118-1.826402]\'','\'(-0.001848-0.80234]\'','\'(-1.806683--0.719412]\'','\'(-2.121166--1.040832]\'','\'(-1.51749--0.361062]\'','\'(-1.56818--0.972712]\'','\'(-2.469415--1.583595]\'','\'(-0.724653--0.100001]\'','\'(-3.12755--2.399557]\'','\'(0.332523-0.952764]\'','\'(1.376039-2.135191]\'','\'(-4.082937--3.308816]\'','\'(-3.570199--2.85454]\'','\'(-1.02784--0.477967]\'','\'(3.752508-4.92782]\'','\'(1.345436-2.0418]\'','\'(-2.56491--1.557176]\'','\'(2.047919-2.66326]\'','\'(-1.410416--0.882688]\'','\'(1.557924-2.179244]\'','\'(-3.083308--2.138521]\'','\'(1.652197-2.483382]\'','\'(-1.693043--0.597726]\'','\'(0.972425-1.810777]\'','\'(-2.048604--1.164792]\'',2.337698
'\'(-2.217746--1.411047]\'','\'(1.680443-2.529795]\'','\'(-0.503978-0.438716]\'','\'(-1.063459--0.420576]\'','\'(0.607406-1.087528]\'','\'(1.179217-1.886127]\'','\'(-2.324871--1.342093]\'','\'(-0.106502-0.708893]\'','\'(1.419568-2.296981]\'','\'(3.109302-3.746014]\'','\'(-1.509104--0.655727]\'','\'(0.276343-1.181131]\'','\'(-1.860976--0.881169]\'','\'(1.777101-2.328243]\'','\'(0.971903-1.780603]\'','\'(-1.36518--0.768196]\'','\'(-1.453035--0.675664]\'','\'(-0.848001-0.020548]\'','\'(-2.136009--1.561024]\'','\'(-1.838229--0.829552]\'','\'(0.85118-1.826402]\'','\'(-1.610222--0.806035]\'','\'(1.45513-2.542402]\'','\'(1.119835-2.200169]\'','\'(1.951793-3.108221]\'','\'(-2.759117--2.163649]\'','\'(-1.583595--0.697776]\'','\'(-2.598608--1.973956]\'','\'(-2.399557--1.671563]\'','\'(2.193247-2.813488]\'','\'(2.894343-3.653495]\'','\'(-0.986455--0.212334]\'','\'(-1.423223--0.707564]\'','\'(-1.577713--1.02784]\'','\'(6.103133-7.278445]\'','\'(1.345436-2.0418]\'','\'(-3.572644--2.56491]\'','\'(2.66326-3.278601]\'','\'(-2.465874--1.938145]\'','\'(1.557924-2.179244]\'','\'(-1.193735--0.248948]\'','\'(1.652197-2.483382]\'','\'(0.49759-1.592907]\'','\'(1.810777-2.64913]\'','\'(-2.048604--1.164792]\'',2.166163
'\'(-3.024445--2.217746]\'','\'(2.529795-3.379146]\'','\'(-4.274755--3.332061]\'','\'(-1.706343--1.063459]\'','\'(1.56765-2.047773]\'','\'(2.593038-3.299948]\'','\'(2.58902-3.571798]\'','\'(-0.106502-0.708893]\'','\'(2.296981-3.174394]\'','\'(4.382726-inf)\'','\'(1.904406-2.757784]\'','\'(1.181131-2.085919]\'','\'(2.058253-3.038061]\'','\'(1.225959-1.777101]\'','\'(-0.645495-0.163204]\'','\'(-0.768196--0.171212]\'','\'(1.656446-2.433817]\'','\'(0.889098-1.757648]\'','\'(-1.561024--0.986039]\'','\'(-1.838229--0.829552]\'','\'(1.826402-2.801625]\'','\'(-2.414409--1.610222]\'','\'(0.367859-1.45513]\'','\'(0.039502-1.119835]\'','\'(1.951793-3.108221]\'','\'(-3.950054--3.354586]\'','\'(1.073863-1.959682]\'','\'(-2.598608--1.973956]\'','\'(-2.399557--1.671563]\'','\'(2.813488-3.43373]\'','\'(4.412647-inf)\'','\'(-1.760575--0.986455]\'','\'(-2.138881--1.423223]\'','\'(-2.127586--1.577713]\'','\'(7.278445-8.453758]\'','\'(0.649071-1.345436]\'','\'(2.473761-3.481495]\'','\'(3.893942-4.509283]\'','\'(-2.993603--2.465874]\'','\'(0.936604-1.557924]\'','\'(-0.248948-0.695839]\'','\'(-0.010172-0.821012]\'','\'(2.688223-3.78354]\'','\'(0.134073-0.972425]\'','\'(1.486643-2.370454]\'',2.825884
'\'(-0.604347-0.202352]\'','\'(0.831092-1.680443]\'','\'(-1.446672--0.503978]\'','\'(-1.063459--0.420576]\'','\'(-0.832961--0.352839]\'','\'(-0.234604-0.472306]\'','\'(0.623463-1.606241]\'','\'(1.524288-2.339683]\'','\'(-0.335259-0.542154]\'','\'(2.472591-3.109302]\'','\'(0.197651-1.051029]\'','\'(-0.628445-0.276343]\'','\'(-0.881169-0.098638]\'','\'(1.777101-2.328243]\'','\'(-0.645495-0.163204]\'','\'(-1.962164--1.36518]\'','\'(0.101706-0.879076]\'','\'(0.020548-0.889098]\'','\'(-2.136009--1.561024]\'','\'(-2.846907--1.838229]\'','\'(1.826402-2.801625]\'','\'(-0.806035--0.001848]\'','\'(2.542402-3.629673]\'','\'(2.200169-3.280503]\'','\'(0.795365-1.951793]\'','\'(-2.163649--1.56818]\'','\'(-0.697776-0.188043]\'','\'(-1.973956--1.349305]\'','\'(-3.12755--2.399557]\'','\'(1.573005-2.193247]\'','\'(2.894343-3.653495]\'','\'(-0.212334-0.561787]\'','\'(-1.423223--0.707564]\'','\'(-1.02784--0.477967]\'','\'(3.752508-4.92782]\'','\'(2.0418-2.738165]\'','\'(-0.549442-0.458292]\'','\'(1.432578-2.047919]\'','\'(-2.465874--1.938145]\'','\'(0.936604-1.557924]\'','\'(-2.138521--1.193735]\'','\'(1.652197-2.483382]\'','\'(0.49759-1.592907]\'','\'(0.134073-0.972425]\'','\'(-0.280981-0.602831]\'',1.85986
