N0_7muVerMo,SubjVertMo,QGVertMotion,CombVerMo,AreaMeso_ALS,SatContMoist,RaoContMoist,CombMoisture,AreaMoDryAir,VISCloudCov,IRCloudCover,CombClouds,CldShadeOth,AMInstabMt,InsInMt,WndHodograph,OutflowFrMt,MorningBound,Boundaries,CldShadeConv,CompPlFcst,CapChange,LoLevMoistAd,InsChange,MountainFcst,Date,Scenario,ScenRelAMCIN,MorningCIN,AMCINInScen,CapInScen,ScenRelAMIns,LIfr12ZDENSd,AMDewptCalPl,AMInsWliScen,InsSclInScen,ScenRel3_4,LatestCIN,LLIW,CurPropConv,ScnRelPlFcst,PlainsFcst,N34StarFcst,R5Fcst,Dewpoints,LowLLapse,MeanRH,MidLLapse,MvmtFeatures,RHRatio,SfcWndShfDis,SynForcng,TempDis,WindAloft,WindFieldMt,WindFieldPln
StrongUp,Neutral,Down,Neutral,Neutral,Neutral,VeryWet,Neutral,Neutral,PC,PC,PC,PC,Strong,Strong,Other,None,None,Weak,None,IncCapDecIns,Increasing,Negative,Decreasing,SIG,Aug11_Aug20,J,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,GJ,PartInhibit,Weak,None,J,XNIL,XNIL,SIG,LowNHighS,CloseToDryAd,VeryMoist,CloseToDryAd,NoMajor,Other,DenvCyclone,LittleChange,None,LV,LVorOther,LV
WeakUp,WeakUp,WeakUp,WeakUp,WeakUp,Neutral,Wet,Neutral,Neutral,PC,PC,PC,PC,None,None,DCVZFavor,None,None,Weak,None,DecCapIncIns,Decreasing,Negative,Decreasing,XNIL,May15_Jun14,F,CThruK,TotalInhibit,MoreThanAve,LessThanAve,F,N1GtLIGt_4,Stability,Average,LessUnstable,ACEFK,PartInhibit,Unfavorable,None,F,XNIL,XNIL,XNIL,HighEvrywher,ModerateOrLe,VeryMoist,ModerateOrLe,NoMajor,Other,DenvCyclone,SigNegative,None,AllElse,LVorOther,SEQuad
WeakUp,Down,Down,Down,Down,Dry,Neutral,VeryWet,Wet,PC,Cloudy,PC,Clear,Weak,Strong,Other,None,Strong,Strong,None,IncCapDecIns,Increasing,Neutral,Increasing,SIG,Aug20_Sep15,A,AB,Stifling,LessThanAve,Average,ABI,N5GtLIGt_8,Stability,Average,Average,ACEFK,Stifling,Moderate,None,A,SIG,SIG,SIG,HighEvrywher,Steep,Dry,CloseToDryAd,MarkedUpper,Other,MovingFtorOt,SigNegative,Other,SWQuad,Westerly,DenvCyclone
Neutral,StronUp,StrongUp,StrongUp,StrongUp,Dry,Neutral,Dry,Wet,Clear,Clear,Clear,PC,Strong,Strong,Other,None,Weak,Weak,Some,DecCapIncIns,Decreasing,Negative,Decreasing,SIG,May15_Jun14,H,CThruK,PartInhibit,LessThanAve,LessThanAve,H,N1GtLIGt_4,Stability,Average,LessUnstable,HI,TotalInhibit,Moderate,None,H,XNIL,XNIL,SIG,LowMtsHighPl,ModerateOrLe,VeryMoist,CloseToDryAd,MarkedUpper,DryMMoistL,Other,PosToNeg,None,AllElse,LVorOther,SEQuad
StrongUp,Neutral,WeakUp,WeakUp,WeakUp,Neutral,Neutral,Neutral,Neutral,Clear,Clear,Clear,Clear,None,None,Westerly,None,None,None,None,LittleChange,LittleChange,WeakPos,LittleChange,XNIL,Aug20_Sep15,K,CThruK,PartInhibit,Average,Average,K,N1GtLIGt_4,Stability,Average,Average,ACEFK,Stifling,Strong,None,K,XNIL,XNIL,XNIL,Other,ModerateOrLe,VeryMoist,ModerateOrLe,NoMajor,DryMMoistL,MovingFtorOt,SigNegative,QStationary,AllElse,Westerly,WidespdDnsl
Neutral,StronUp,Neutral,Neutral,Neutral,Neutral,VeryWet,Wet,Wet,Clear,PC,Clear,Clear,Weak,Strong,StrongWest,Strong,Weak,Strong,Marked,IncCapDecIns,Increasing,WeakPos,Increasing,SVR,May15_Jun14,J,CThruK,PartInhibit,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,Average,MoreUnstable,GJ,PartInhibit,Weak,None,J,XNIL,XNIL,SVR,LowSHighN,Steep,Dry,ModerateOrLe,OtherRapid,MoistMDryL,DryLine,LittleChange,QStationary,LV,LVorOther,LV
WeakUp,WeakUp,WeakUp,WeakUp,WeakUp,VeryWet,Neutral,Neutral,Wet,Clear,Cloudy,PC,Cloudy,None,None,DCVZFavor,None,Weak,Weak,None,IncCapDecIns,Increasing,Negative,Decreasing,XNIL,Jul2_Jul15,E,CThruK,Stifling,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,Stifling,Strong,Moderate,E,XNIL,XNIL,XNIL,LowEvrywhere,ModerateOrLe,Average,ModerateOrLe,NoMajor,MoistMDryL,None,SigNegative,QStationary,SWQuad,LVorOther,LV
StrongUp,Neutral,Down,Neutral,Neutral,Neutral,Dry,Neutral,Neutral,PC,Cloudy,PC,PC,Weak,Strong,Westerly,Strong,None,Strong,Some,DecCapIncIns,Decreasing,Neutral,LittleChange,SIG,May15_Jun14,D,CThruK,TotalInhibit,MoreThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Stability,Average,LessUnstable,D,PartInhibit,Moderate,Moderate,D,SVR,SVR,SVR,LowSHighN,CloseToDryAd,Average,CloseToDryAd,MarkedUpper,DryMMoistL,None,SigNegative,Other,AllElse,Westerly,WidespdDnsl
WeakUp,Down,Neutral,Down,Down,VeryWet,Neutral,Wet,Neutral,PC,PC,PC,PC,None,None,Other,None,Strong,Weak,None,LittleChange,LittleChange,Negative,LittleChange,XNIL,May15_Jun14,K,CThruK,PartInhibit,LessThanAve,LessThanAve,K,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Moderate,Moderate,K,XNIL,XNIL,XNIL,LowNHighS,ModerateOrLe,VeryMoist,Steep,StrongFront,MoistMDryL,MovingFtorOt,SigPositive,None,LV,Westerly,WidespdDnsl
WeakUp,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Cloudy,Clear,Cloudy,PC,Strong,Strong,Westerly,Weak,None,None,Some,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,May15_Jun14,H,CThruK,PartInhibit,MoreThanAve,MoreThanAve,H,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,HI,PartInhibit,Strong,Moderate,H,XNIL,XNIL,SIG,LowMtsHighPl,Stable,Average,Steep,MarkedUpper,DryMMoistL,None,NegToPos,Other,LV,Westerly,E_NE
StrongUp,StronUp,Neutral,StrongUp,StrongUp,Neutral,Neutral,Neutral,Neutral,Clear,PC,Clear,PC,None,None,DCVZFavor,None,None,Weak,None,DecCapIncIns,Decreasing,Negative,Decreasing,XNIL,May15_Jun14,H,CThruK,PartInhibit,Average,LessThanAve,H,N1GtLIGt_4,Stability,MoreUnstable,Average,HI,None,Moderate,Strong,H,XNIL,XNIL,XNIL,LowMtsHighPl,Stable,Average,ModerateOrLe,NoMajor,DryMMoistL,MovingFtorOt,SigPositive,None,NWQuad,LVorOther,E_NE
StrongUp,Neutral,Neutral,WeakUp,WeakUp,Dry,Dry,VeryWet,VeryWet,PC,Clear,PC,PC,None,None,DCVZFavor,None,None,None,None,IncCapDecIns,Increasing,StrongPos,Increasing,XNIL,Jul16_Aug10,I,CThruK,PartInhibit,LessThanAve,Average,ABI,N1GtLIGt_4,Stability,LessUnstable,Average,HI,None,Weak,Slight,I,SIG,SIG,SIG,HighEvrywher,Steep,Dry,ModerateOrLe,NoMajor,DryMMoistL,MovingFtorOt,SigNegative,QStationary,NWQuad,Westerly,E_NE
Neutral,WeakUp,Neutral,WeakUp,WeakUp,Neutral,VeryWet,Wet,Wet,Clear,Clear,Clear,Clear,None,Weak,Other,None,Weak,Strong,None,DecCapIncIns,Decreasing,Neutral,LittleChange,SIG,May15_Jun14,J,CThruK,None,LessThanAve,LessThanAve,CDEJ,LILt_8,Instability,MoreUnstable,MoreUnstable,GJ,None,Weak,Slight,J,XNIL,XNIL,SIG,LowMtsHighPl,Stable,Dry,Steep,NoMajor,DryMMoistL,None,LittleChange,Other,LV,LVorOther,LV
Down,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,PC,Clear,PC,PC,Strong,Strong,Westerly,Strong,None,Weak,None,IncCapDecIns,Increasing,Neutral,Decreasing,XNIL,Jul2_Jul15,J,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,GJ,Stifling,Strong,None,J,XNIL,XNIL,XNIL,LowEvrywhere,ModerateOrLe,Average,ModerateOrLe,NoMajor,DryMMoistL,E_W_S,LittleChange,None,LV,LVorOther,LV
StrongUp,Neutral,Neutral,WeakUp,WeakUp,Dry,Dry,Neutral,Neutral,PC,Clear,Clear,Clear,Weak,Strong,StrongWest,Strong,Weak,Strong,Some,DecCapIncIns,Decreasing,StrongPos,Increasing,SVR,Jun15_Jul1,I,CThruK,PartInhibit,Average,LessThanAve,ABI,N1GtLIGt_4,Stability,LessUnstable,Average,HI,Stifling,Moderate,Slight,I,SVR,SVR,SVR,LowSHighN,CloseToDryAd,Dry,CloseToDryAd,OtherRapid,DryMMoistL,MovingFtorOt,SigNegative,Moving,SWQuad,Westerly,LV
WeakUp,Neutral,WeakUp,WeakUp,WeakUp,Neutral,Wet,Neutral,Neutral,PC,Clear,PC,PC,None,None,Other,None,Weak,Weak,None,DecCapIncIns,Decreasing,WeakPos,LittleChange,XNIL,May15_Jun14,G,CThruK,PartInhibit,Average,LessThanAve,G,LILt_8,Stability,MoreUnstable,MoreUnstable,GJ,Stifling,Strong,Slight,G,SIG,SVR,SVR,LowEvrywhere,Steep,Dry,CloseToDryAd,OtherRapid,MoistMDryL,None,LittleChange,None,SWQuad,Westerly,WidespdDnsl
Down,Neutral,Neutral,Down,Down,Neutral,Neutral,Neutral,Dry,Clear,PC,Clear,Clear,None,None,Westerly,None,None,None,None,IncCapDecIns,Increasing,Negative,LittleChange,XNIL,Aug20_Sep15,D,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,LIGt0,Instability,MoreUnstable,Average,D,PartInhibit,Weak,Slight,D,XNIL,XNIL,XNIL,LowAtStation,ModerateOrLe,Dry,CloseToDryAd,MarkedUpper,Other,None,SigPositive,Other,SWQuad,Westerly,DenvCyclone
StrongUp,Down,Neutral,Neutral,Neutral,Neutral,Dry,Dry,Dry,Clear,Clear,Clear,Clear,Strong,Strong,StrongWest,Strong,Weak,Weak,Marked,IncCapDecIns,Increasing,WeakPos,LittleChange,SVR,Jul2_Jul15,J,CThruK,None,LessThanAve,Average,CDEJ,N5GtLIGt_8,Stability,Average,Average,GJ,PartInhibit,Weak,None,J,XNIL,XNIL,SVR,LowAtStation,Steep,Average,Steep,NoMajor,DryMMoistL,DryLine,LittleChange,Other,LV,LVorOther,LongAnticyc
Neutral,Neutral,Neutral,Neutral,Neutral,Dry,VeryWet,VeryWet,Wet,PC,Clear,Clear,Clear,None,Strong,StrongWest,Strong,None,Weak,Marked,LittleChange,LittleChange,Neutral,Decreasing,SIG,Aug20_Sep15,B,AB,PartInhibit,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,B,PartInhibit,Moderate,None,B,XNIL,XNIL,SIG,Other,Stable,VeryMoist,Steep,NoMajor,Other,DenvCyclone,LittleChange,Other,AllElse,LVorOther,LV
Down,Neutral,StrongUp,Neutral,Neutral,Wet,VeryWet,Wet,Wet,Clear,Clear,Clear,Clear,None,None,StrongWest,None,Strong,Strong,None,LittleChange,LittleChange,StrongPos,Increasing,XNIL,May15_Jun14,E,CThruK,PartInhibit,Average,Average,CDEJ,N5GtLIGt_8,Stability,Average,MoreUnstable,ACEFK,None,Weak,Strong,E,SVR,SVR,SVR,LowNHighS,CloseToDryAd,Average,Steep,OtherRapid,MoistMDryL,DryLine,PosToNeg,None,SWQuad,Westerly,SEQuad
Down,Neutral,Neutral,Neutral,Neutral,Dry,Wet,Neutral,Neutral,PC,Clear,PC,PC,None,Weak,StrongWest,Strong,Weak,Weak,Some,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,Jul16_Aug10,E,CThruK,PartInhibit,LessThanAve,Average,CDEJ,N5GtLIGt_8,Neutral,Average,Average,ACEFK,PartInhibit,Moderate,Slight,E,SIG,SIG,SIG,LowEvrywhere,CloseToDryAd,Average,ModerateOrLe,NoMajor,Other,DryLine,LittleChange,None,SWQuad,Westerly,LongAnticyc
WeakUp,WeakUp,WeakUp,WeakUp,WeakUp,Neutral,Dry,Dry,Neutral,PC,Clear,Cloudy,Cloudy,None,None,Other,None,None,None,None,IncCapDecIns,Increasing,WeakPos,Increasing,XNIL,Aug20_Sep15,E,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,Average,ACEFK,TotalInhibit,Weak,Slight,E,SIG,SIG,SIG,Other,CloseToDryAd,Dry,Steep,NoMajor,MoistMDryL,E_W_N,LittleChange,QStationary,SWQuad,LVorOther,LongAnticyc
StrongUp,Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Wet,Wet,Clear,PC,Clear,PC,Strong,Strong,DCVZFavor,Strong,None,Weak,Marked,LittleChange,LittleChange,Neutral,LittleChange,SIG,Aug20_Sep15,H,CThruK,None,LessThanAve,LessThanAve,H,N5GtLIGt_8,Stability,MoreUnstable,MoreUnstable,HI,None,Moderate,Strong,H,XNIL,XNIL,SIG,Other,Stable,VeryMoist,CloseToDryAd,MarkedUpper,DryMMoistL,None,SigNegative,QStationary,NWQuad,LVorOther,E_NE
Down,WeakUp,Neutral,Neutral,Neutral,Neutral,Dry,Neutral,Dry,Clear,Clear,Clear,Clear,None,None,DCVZFavor,None,Weak,None,None,LittleChange,LittleChange,StrongPos,Increasing,XNIL,Aug20_Sep15,F,CThruK,PartInhibit,LessThanAve,LessThanAve,F,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Moderate,Slight,F,XNIL,XNIL,XNIL,HighEvrywher,Steep,VeryMoist,ModerateOrLe,NoMajor,Other,None,LittleChange,None,AllElse,LVorOther,LV
Down,StronUp,Down,Down,Down,Wet,Dry,Wet,Wet,Clear,Cloudy,Clear,Clear,Weak,Strong,DCVZFavor,Strong,Strong,Strong,Some,DecCapIncIns,Decreasing,WeakPos,LittleChange,SIG,Jun15_Jul1,C,CThruK,Stifling,MoreThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Stability,Average,MoreUnstable,ACEFK,None,Weak,Moderate,C,XNIL,XNIL,SIG,LowEvrywhere,Steep,Average,Steep,NoMajor,MoistMDryL,E_W_N,SigPositive,Other,AllElse,Westerly,WidespdDnsl
Neutral,Neutral,Neutral,Neutral,Neutral,Wet,Neutral,Neutral,Neutral,Clear,Cloudy,PC,PC,None,None,DCVZFavor,None,Weak,Weak,None,LittleChange,LittleChange,StrongPos,Increasing,XNIL,May15_Jun14,A,AB,PartInhibit,LessThanAve,LessThanAve,ABI,LILt_8,Stability,LessUnstable,Average,ACEFK,None,Moderate,Moderate,A,SVR,SVR,SVR,LowMtsHighPl,ModerateOrLe,VeryMoist,Steep,MarkedUpper,Other,None,PosToNeg,None,SWQuad,Westerly,LongAnticyc
StrongUp,Down,Neutral,StrongUp,StrongUp,Neutral,Neutral,Neutral,Wet,Clear,Clear,Clear,PC,None,None,DCVZFavor,None,Weak,Weak,None,LittleChange,LittleChange,Neutral,LittleChange,XNIL,May15_Jun14,K,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,K,N5GtLIGt_8,Neutral,MoreUnstable,MoreUnstable,ACEFK,TotalInhibit,Unfavorable,None,K,XNIL,SIG,SIG,HighEvrywher,ModerateOrLe,Average,CloseToDryAd,StrongFront,DryMMoistL,E_W_N,PosToNeg,Moving,AllElse,Westerly,WidespdDnsl
StrongUp,Neutral,Down,Neutral,Neutral,Wet,Neutral,Dry,Neutral,PC,Cloudy,Cloudy,Cloudy,Weak,Weak,Other,None,None,None,None,IncCapDecIns,Increasing,Negative,Decreasing,XNIL,Aug11_Aug20,J,CThruK,Stifling,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,GJ,Stifling,Moderate,Strong,J,SIG,SIG,SIG,LowAtStation,ModerateOrLe,Dry,CloseToDryAd,NoMajor,DryMMoistL,DryLine,LittleChange,Other,LV,LVorOther,LV
Neutral,Neutral,StrongUp,WeakUp,WeakUp,Wet,Dry,VeryWet,VeryWet,Clear,Cloudy,Clear,PC,Weak,Strong,DCVZFavor,Weak,Strong,Strong,Marked,IncCapDecIns,Increasing,WeakPos,Increasing,SVR,Aug11_Aug20,E,CThruK,PartInhibit,Average,Average,CDEJ,LIGt0,Neutral,Average,MoreUnstable,ACEFK,TotalInhibit,Moderate,None,E,XNIL,XNIL,SVR,Other,ModerateOrLe,Average,Steep,OtherRapid,MoistMDryL,None,NegToPos,None,SWQuad,Westerly,WidespdDnsl
WeakUp,WeakUp,Neutral,Neutral,Neutral,Wet,Neutral,Wet,Wet,PC,PC,PC,Clear,Strong,Strong,DCVZFavor,Weak,Strong,Strong,Marked,IncCapDecIns,Increasing,WeakPos,Increasing,SVR,May15_Jun14,E,CThruK,PartInhibit,Average,Average,CDEJ,LILt_8,Stability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Unfavorable,Slight,E,SVR,SVR,SVR,LowAtStation,CloseToDryAd,Average,ModerateOrLe,NoMajor,MoistMDryL,None,PosToNeg,None,SWQuad,Westerly,LV
WeakUp,Neutral,Neutral,Neutral,Neutral,Dry,VeryWet,Dry,Dry,Clear,Clear,Clear,Clear,Strong,Strong,Other,None,Weak,None,None,DecCapIncIns,Decreasing,WeakPos,Increasing,SIG,Aug20_Sep15,K,CThruK,TotalInhibit,Average,LessThanAve,K,N5GtLIGt_8,Stability,MoreUnstable,MoreUnstable,ACEFK,Stifling,Moderate,None,K,SIG,SIG,SIG,Other,Steep,Dry,ModerateOrLe,MarkedUpper,DryMMoistL,E_W_S,NegToPos,None,AllElse,LVorOther,WidespdDnsl
Neutral,Neutral,Down,Neutral,Neutral,Wet,Dry,Dry,Dry,Clear,Cloudy,Clear,Clear,None,Strong,DCVZFavor,Weak,None,Weak,Some,LittleChange,LittleChange,WeakPos,Increasing,XNIL,Jul16_Aug10,K,CThruK,PartInhibit,LessThanAve,LessThanAve,K,N1GtLIGt_4,Instability,LessUnstable,MoreUnstable,ACEFK,PartInhibit,Unfavorable,None,K,XNIL,XNIL,XNIL,LowNHighS,Steep,Dry,Steep,MarkedUpper,DryMMoistL,DenvCyclone,SigNegative,Other,AllElse,LVorOther,WidespdDnsl
Down,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Clear,PC,Clear,Clear,None,None,Other,None,Weak,Weak,None,DecCapIncIns,Decreasing,StrongPos,Increasing,XNIL,Jul16_Aug10,F,CThruK,Stifling,MoreThanAve,MoreThanAve,F,N1GtLIGt_4,Stability,LessUnstable,MoreUnstable,ACEFK,Stifling,Moderate,Slight,F,XNIL,XNIL,XNIL,HighEvrywher,Steep,VeryMoist,ModerateOrLe,NoMajor,Other,None,SigNegative,None,LV,LVorOther,LV
Down,WeakUp,Down,Down,Down,Dry,Wet,VeryWet,Wet,Clear,PC,Clear,Clear,None,Weak,DCVZFavor,None,Weak,Strong,Some,LittleChange,LittleChange,Negative,Decreasing,SIG,Aug11_Aug20,E,CThruK,PartInhibit,Average,Average,CDEJ,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,ACEFK,None,Unfavorable,None,E,SIG,SIG,SIG,LowSHighN,CloseToDryAd,Average,ModerateOrLe,MarkedUpper,DryMMoistL,DenvCyclone,SigNegative,None,SWQuad,Westerly,LV
Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Wet,Neutral,Wet,Clear,PC,Clear,Clear,None,None,Westerly,None,None,None,None,LittleChange,LittleChange,Negative,LittleChange,XNIL,Jul16_Aug10,C,CThruK,None,LessThanAve,LessThanAve,CDEJ,N5GtLIGt_8,Stability,Average,Average,ACEFK,None,Weak,Moderate,C,XNIL,XNIL,XNIL,LowEvrywhere,CloseToDryAd,Dry,Steep,MarkedUpper,Other,E_W_S,PosToNeg,Other,AllElse,Westerly,LV
Neutral,WeakUp,Down,Neutral,Neutral,Neutral,Dry,Neutral,Neutral,PC,PC,Clear,Clear,None,Weak,Other,None,None,None,None,LittleChange,LittleChange,Neutral,Increasing,SIG,Jul16_Aug10,B,AB,Stifling,MoreThanAve,MoreThanAve,ABI,LIGt0,Neutral,LessUnstable,MoreUnstable,B,PartInhibit,Moderate,None,B,SIG,SIG,SIG,LowNHighS,ModerateOrLe,Average,Steep,NoMajor,DryMMoistL,DenvCyclone,LittleChange,None,NWQuad,LVorOther,DenvCyclone
WeakUp,Down,Neutral,Neutral,Neutral,VeryWet,Wet,VeryWet,Wet,Clear,Clear,Clear,Clear,Weak,Strong,DCVZFavor,Weak,Weak,Weak,Marked,DecCapIncIns,Decreasing,Neutral,Decreasing,SIG,May15_Jun14,G,CThruK,TotalInhibit,MoreThanAve,LessThanAve,G,N1GtLIGt_4,Stability,Average,LessUnstable,GJ,PartInhibit,Strong,Slight,G,XNIL,XNIL,SIG,LowEvrywhere,CloseToDryAd,Dry,CloseToDryAd,MarkedUpper,MoistMDryL,None,PosToNeg,None,NWQuad,Westerly,WidespdDnsl
WeakUp,Neutral,Neutral,WeakUp,WeakUp,Neutral,Dry,Dry,Dry,PC,PC,PC,PC,None,Weak,Other,Weak,Weak,Strong,Some,LittleChange,LittleChange,Neutral,Decreasing,SIG,Jul2_Jul15,G,CThruK,PartInhibit,MoreThanAve,MoreThanAve,G,N5GtLIGt_8,Stability,Average,LessUnstable,GJ,None,Weak,Slight,G,XNIL,XNIL,SIG,LowSHighN,CloseToDryAd,Dry,CloseToDryAd,MarkedUpper,MoistMDryL,Other,PosToNeg,None,SWQuad,LVorOther,LongAnticyc
Neutral,Neutral,WeakUp,Neutral,Neutral,Wet,Neutral,Neutral,Neutral,Clear,Clear,Clear,Clear,Weak,Strong,StrongWest,Strong,Weak,Weak,Marked,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,Jul16_Aug10,A,AB,TotalInhibit,MoreThanAve,MoreThanAve,ABI,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,ACEFK,None,Unfavorable,None,A,XNIL,XNIL,SIG,Other,ModerateOrLe,VeryMoist,Steep,StrongFront,DryMMoistL,None,NegToPos,Other,SWQuad,LVorOther,DenvCyclone
Neutral,Neutral,StrongUp,WeakUp,WeakUp,VeryWet,Neutral,Neutral,Wet,Clear,Cloudy,Clear,PC,None,None,DCVZFavor,None,Weak,None,None,LittleChange,LittleChange,Negative,Decreasing,XNIL,Jun15_Jul1,K,CThruK,PartInhibit,Average,Average,K,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Unfavorable,None,K,XNIL,XNIL,XNIL,LowAtStation,Stable,VeryMoist,Steep,MarkedUpper,Other,None,SigNegative,None,AllElse,LVorOther,SEQuad
StrongUp,StronUp,StrongUp,StrongUp,StrongUp,Neutral,Neutral,Neutral,Neutral,PC,PC,PC,Cloudy,Strong,Strong,DCVZFavor,Weak,None,None,Some,IncCapDecIns,Increasing,StrongPos,Increasing,SIG,Jul16_Aug10,J,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,Average,MoreUnstable,GJ,PartInhibit,Weak,None,J,XNIL,XNIL,SIG,LowMtsHighPl,Stable,Average,Steep,NoMajor,MoistMDryL,DryLine,LittleChange,QStationary,LV,LVorOther,LV
Neutral,StronUp,Neutral,WeakUp,WeakUp,Wet,Neutral,Wet,Wet,PC,Cloudy,Cloudy,Cloudy,None,Weak,Westerly,None,Weak,None,None,IncCapDecIns,Increasing,StrongPos,Increasing,SIG,Aug20_Sep15,E,CThruK,None,LessThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,TotalInhibit,Strong,Slight,E,XNIL,XNIL,SIG,LowMtsHighPl,CloseToDryAd,Average,ModerateOrLe,OtherRapid,MoistMDryL,DenvCyclone,NegToPos,None,LV,LVorOther,LV
Neutral,Down,Neutral,Neutral,Neutral,Neutral,Wet,Wet,Wet,PC,Cloudy,PC,Clear,Weak,Strong,DCVZFavor,Weak,Weak,None,Marked,IncCapDecIns,Increasing,Neutral,LittleChange,XNIL,Aug20_Sep15,K,CThruK,None,LessThanAve,MoreThanAve,K,N5GtLIGt_8,Neutral,LessUnstable,LessUnstable,ACEFK,PartInhibit,Strong,Slight,K,XNIL,XNIL,XNIL,Other,Steep,Average,Steep,MarkedUpper,Other,MovingFtorOt,PosToNeg,Moving,AllElse,LVorOther,LongAnticyc
StrongUp,Down,StrongUp,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Clear,PC,Clear,Clear,Weak,Strong,DCVZFavor,None,None,Weak,Some,LittleChange,LittleChange,Neutral,LittleChange,SIG,Jul16_Aug10,E,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,ACEFK,None,Strong,Strong,E,XNIL,XNIL,SIG,LowAtStation,Stable,VeryMoist,ModerateOrLe,NoMajor,MoistMDryL,Other,LittleChange,QStationary,AllElse,Westerly,WidespdDnsl
Down,StronUp,Down,Down,Down,Dry,Dry,VeryWet,Neutral,PC,PC,PC,PC,Weak,Weak,StrongWest,Strong,None,Strong,None,LittleChange,LittleChange,StrongPos,Increasing,XNIL,Jul16_Aug10,K,CThruK,PartInhibit,Average,Average,K,N1GtLIGt_4,Stability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Unfavorable,None,K,XNIL,XNIL,XNIL,Other,Steep,Average,Steep,MarkedUpper,Other,MovingFtorOt,LittleChange,QStationary,NWQuad,LVorOther,DenvCyclone
Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Neutral,VeryWet,VeryWet,PC,Clear,Clear,Clear,Strong,Strong,DCVZFavor,Weak,Weak,Weak,Marked,LittleChange,LittleChange,Negative,Decreasing,SVR,Aug20_Sep15,F,CThruK,PartInhibit,LessThanAve,LessThanAve,F,N1GtLIGt_4,Stability,MoreUnstable,Average,ACEFK,None,Weak,None,F,XNIL,XNIL,SVR,HighEvrywher,Stable,VeryMoist,ModerateOrLe,MarkedUpper,Other,None,SigNegative,QStationary,AllElse,LVorOther,LV
WeakUp,Neutral,Neutral,Neutral,Neutral,Wet,Neutral,Wet,Neutral,PC,Clear,Clear,Clear,Strong,Strong,DCVZFavor,Strong,None,Strong,Marked,IncCapDecIns,Increasing,Negative,Increasing,SVR,May15_Jun14,A,AB,PartInhibit,Average,MoreThanAve,ABI,N1GtLIGt_4,Neutral,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Moderate,Moderate,A,SVR,SVR,SVR,LowNHighS,Steep,VeryMoist,Steep,OtherRapid,Other,DenvCyclone,PosToNeg,Other,SWQuad,Westerly,SEQuad
Neutral,WeakUp,Neutral,WeakUp,WeakUp,Dry,Wet,Wet,VeryWet,Clear,Clear,Clear,Clear,None,None,Westerly,None,Strong,Strong,None,DecCapIncIns,Decreasing,Negative,Decreasing,XNIL,Jul16_Aug10,B,AB,Stifling,MoreThanAve,MoreThanAve,ABI,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,B,PartInhibit,Moderate,Strong,B,SVR,SVR,SVR,HighEvrywher,Steep,Dry,Steep,NoMajor,Other,DenvCyclone,SigNegative,Other,NWQuad,LVorOther,E_NE
